singers,lyric,id,title
"Duy Khang,Thảo","Bài hát: Chuyến Phiêu Lưu Của Chúng Ta (Ngũ Hợi Tấn Hỷ Ost) - Duy Khang, Thảo  Ver 1: (Nam) Anh đã đi qua con con đường Lạc bước trong bao giấc mơ mong manh ngây dại Về một tình yêu của anh Tìm kiếm cho anh mảnh ghép cuối cùng  Khi giấc mơ chẳng còn trong xanh Tình cờ em bước đến trong hoàng hôn dịu dàng Nhẹ nhàng đánh thức con tim Buông lên môi anh nụ hôn ngọt ngào  Chorus: Và rồi cứ thế anh tan vào trong nụ cười Và rồi cứ thế anh say bờ môi ánh mắt Và rồi cứ thế không gian chìm sâu Và rồi cứ ta tan vào nhau  Tạm biệt những chuyến phiêu lưu tình yêu vụng về Tạm biệt những giấc mơ hoang đường từng như thế Tạm biệt những nỗi cô đơn ngày qua Vì giờ đã có em bên đời ta  Mảnh ghép tình yêu anh tìm kiếm lâu nay Chuyến phiêu lưu đời anh...  Ver 2: (Nữ) Anh có nghe yêu thương cất lời Hãy ghé sát tai lên trên trái tim e này Từng nhịp rung lên tiếng ca Là khi đôi chân anh ngang qua nơi này  Em đã luôn chờ đợi bao lâu Tình cờ anh bước đến trong hoàng hôn dịu dàng Là bờ vai ấm áp bên cạnh em nồng nàn Từng phút giây  Chorus: Và rồi cứ thế anh tan vào trong nụ cười Và rồi cứ thế anh say bờ môi ánh mắt Và rồi cứ thế không gian chìm sâu Và rồi cứ ta tan vào nhau  Tạm biệt những chuyến phiêu lưu tình yêu vụng về Tạm biệt những giấc mơ hoang đường từng như thế Tạm biệt những nỗi cô đơn ngày qua Vì giờ đã có em bên đời ta  Mảnh ghép tình yêu anh tìm kiếm lâu nay Chuyến phiêu lưu đời em...  Bride: Ta sẽ cùng đớn đau và cùng mỉm cười... (bờ vai anh luôn bên em) Cùng vấp ngã và sẽ cùng đứng lên Cùng khóc, cùng nếm trải nỗi đau Cùng sống rồi sẽ cùng mất đi Lại gần ôm anh Trong vòng tay anh ",15fcd902-3dc0-45dc-a1ba-39d51e5a577d,Chuyến Phiêu Lưu Của Chúng Ta (Ngũ Hợi Tấn Hỷ OST)
"Thanh Nhi,Đình Duy","Bài hát: Mượn Rượu Tỏ Tình (Acoustic Cover) - Thanh Nhi, Đình Duy  Uống đi nào hôm nay trời rất đẹp Chính ra em cũng hơi buồn lúc anh Đứng bên ai kia khoác tay ai kìa Thôi em say rồi đừng chấp em  Vẫn biết rằng mình là bạn bè bao lâu nay Thế nhưng liệu, liệu rằng lòng anh có đang thấy rung động khi gần em Say là cơ hội dễ nhất để Để người ta chân thật  Em mượn rượu tỏ tình đấy thì sao nào Em yêu anh yêu anh đấy thì sao nào Hu hú hu hú hu hu hú hu hu hu Hi vọng anh đừng ngơ ngác đừng cau mày  Thôi coi như chưa nghe thấy cạn ly vậy Hu hú hu hú hu hu hú hu hu hu Ta đi chơi tiếp đi bên nhau cho hết đêm dài Bao lâu không biết say không được thoải mái như vậy..  Sợ rằng vào ngày mai 2 ta lại ngại ngùng nhau đôi khi không *** nhìn mặt Mặc kệ đời đi quan tâm chi chỉ cần ngày hôm nay 2 ta thích nhau thật Em mượn rượu tỏ tình đấy thì sao nào Em yêu anh yêu anh đấy thì sao nào  Hu hú hu hú hu hu hú hu hu hu Em tỏ ra hồn nhiên đấy thì sao nào. Em yêu anh yêu anh đấy thì sao nào Hu hú hu hú hu hu hú hu hu hu ",a4549dac-cec1-4f9c-97c8-e608eee66799,Mượn Rượu Tỏ Tình (Acoustic Cover)
Lê Bảo Bình,Bài hát: Đời Là Thế Thôi Cover - Lê Bảo Bình  Khổ trước sướng sau thế mới giàu Tình nghĩa anh em có chắc bền lâu Giàu trước khổ sau thế mới đau lòng Khi sa cơ không còn ai  Khi mình đã có những gì người ta cần Người ta luôn quan tâm và chia sẻ Khi mình sa cơ thất thế trên cuộc đời Người ta mang mình ra đành rẽ bán  Khi gian nan mới biết ai là bạn Hỏi thế nhân ơi có mấy người cũng như tôi Khổ trước sướng sau thế mới giàu Giàu trước khổ sau thế càng đau  Thời thế cho ta nhận biết ra rằng Khi gian nan có được ai Nói nghe nè bạn ơi Tôi xin cám ơn bạn  Nhờ bạn mà tôi có ngày hôm nay Một lần này nữa thôi Tôi xin cám ơn bạn Đã cho tôi biết  Đời chỉ là thế thôi Nói nghe nè bạn ơi Tôi xin cám ơn bạn Nhờ bạn mà tôi  Có ngày hôm nay Một lần này nữa thôi Tôi xin cám ơn bạn Đã cho tôi biết Đời chỉ có thế thôi ,7ee2af8f-fc90-4239-96aa-2a3786172092,Đời Là Thế Thôi Cover
Min Min,"Người yêu hỡi, dù gì cũng xa nhau rồi Ngày nào chiếc hôn bao đêm rã rời Giờ đã hết rồi, chỉ còn hơi ấm trên bờ môi Người yêu hỡi, giờ đành tiếng yêu phai phôi  Chỉ còn những đêm cô đơn rối bời Giọt nước mắt rơi, lặng nghe dòng thời gian trôi Người hãy quên anh đi và đừng yêu anh nữa Nếu anh không còn gì để vương vấn  Người hãy quên anh đi, đừng chờ mong chi nữa Tiếc thương gì cho lòng thêm xót xa Vì tình yêu nay sẽ chẳng lâu bền Ngày qua như mình kết thúc êm đềm  Tình yêu như làn gió thoáng qua thềm Người hãy quên anh đi Da da da Từng lời hứa, hẹn thề có nhau trọn đời  Ngày xưa sánh đôi vô tư giữa đời Chẳng hề nghĩ ngợi, chỉ cần 2 chúng ta mà thôi Để giờ đây, lòng đã đau khi ai đổi thay Lời hứa xưa kia tan theo khói mây  Mình anh chốn đây một mình ôm bao đắng cay Người hãy quên anh đi và đừng yêu anh nữa Nếu em không còn gì để vương vấn Người hãy quên anh đi, đừng chờ mong chi nữa  Tiếc thương gì cho lòng thêm xót xa Vì tình yêu nay sẽ chẳng lâu bền Ngày qua như mình kết thúc êm đềm Tình yêu như làn gió thoáng qua thềm  Người hãy quên anh đi Da da da Người hãy quên anh đi và đừng yêu anh nữa Nếu anh không còn gì để vương vấn  Người hãy quên anh đi, đừng chờ mong chi nữa Tiếc thương gì cho lòng thêm xót xa Vì tình yêu nay sẽ chẳng lâu bền  Ngày qua như mình kết thúc êm đềm Tình yêu như làn gió thoáng qua thềm Người hãy quên anh đi ",6257b8d0-a76e-45d4-87ca-52ac7630ea77,Người Hãy Quên Em Đi (Korean & Vietnamese Cover)
Juky San,,c74d135b-5550-417e-a0ad-a8b5eaf1f895,Yêu Em Dại Khờ Cover
"Tường Quân,Long Hải,Trương Linh Đan","Σả một đời sóng gió bôn ba Trải qua biết bao nhiêu là chông gai Dù giàu nghèo, hèn khó, cao sang Anh em gặp nhau là đều trân quý  Dù là mình đứng ở trên cao Haу dù lạc bước chân rồi sa cơ Thì hãу nhớ cạnh bên chúng ta Luôn là người anh em  Mỗi khi bạn khó khăn tôi luôn luôn ở đâу Ngọt cùng chia gian khó cũng không chối từ Giang rộng taу ôm lấу nhau Lòng mình luôn hướng về phía nhau  Một bàn taу chẳng thể nào ôm trọn trời cao Người anh em của tôi Dẫu ta không cùng sinh ra dưới một mãi nhà Mỗi người mỗi số phận duуên trời gắn kết nhau  Dù cho ta là ai Σứ hiên ngang cùng bước dẫu khó khăn giăng đầу Σho dù hết hết kiếp nàу kiếp sau xin trời gặp nhau. ",563a4c7b-76d2-48ba-9e4a-f9a5ed2e39c9,Người Bằng Hữu
"Thái Đinh,Nam Kun","Con đường xa dường như vội vã In dấu chân bao nhiêu người qua Ta tìm nhau giữa những mùa cũ Yêu dấu xa theo cơn mưa cuối thu Đôi bàn tay giờ hao gầy lắm Đông đã sang hay tim anh lạnh căm Ta lặng câm trong những vụn vỡ Mùa yêu đã xa cho con tim anh thầm nhớ Pre - chorus : Bao ngày anh mơ giấc mơ mình anh Ôm chặt suy tư trong không gian vắng tanh Có biết bao điều, từ lâu, lòng anh vẫn chôn sâu để đêm trôi chơ vơ anh vẫn đây ngồi mơ mộng thôi Em ở phương trời nào Những ngày sau đâu mong chi lớn lao Chỉ cần một lần bên nhau, nồng nàn thật gần thêm lâu, người yêu dấu Chorus : Để nỗi nhớ em không còn tơi bời, những giấc mơ không còn chơi vơi Nhắn gió mây mang về đây ngày tháng nồng say, đừng xa rời mãi cho nơi đây anh mà thôi Hỡi em đang ở phương nào, những nghĩ suy cho lòng hư hao Những chiếc hôn xưa ngọt ngào vội trao giờ sao mờ theo hình bóng màn sương phai chớm đông. Rap: Giờ đây khi lời ca anh viết chợt vắng hình bóng em cũng là lúc ta bước qua đời nhau Cũng là lúc đôi bàn tay anh chẳng còn vẽ những mộng ước xa vời đâu Khẽ xóa đi từng mảnh kí ức bên ai để mình khoác những sầu lắng lên vai Bức tranh ta cùng dựng sau biết bao đêm dài, màu yêu đã khiến họa tình này thêm phai Vì thành phố buồn nắng cũng đã thôi buông khi nụ cười em giờ đi mất Tất cả những gì ta còn giữ lại là đôi dòng lệ vẫn vương nơi mi mắt Yêu thương nay mang màu nâu, hỏi em liệu đang ở đâu Để cho phút ban đầu cùng niềm kí ức từ lâu giờ đã mãi chìm sâu. ",c4ecca3a-e86b-4cf1-9661-9c649e9fe99e,Chơi Vơi
"Adam Lâm,Ngọc Vũ","[ADAM] Và anh đã thấy , em cùng người ấy Làm điều gì đêm ấy Anh muốn biết em thấy thế nào Có như khi hôn anh?  [NGỌC VŨ] Dù em cố gắng, trấn an mọi thứ Mọi chuyện rồi sẽ qua Nhưng đâu biết có còn nguyên vẹn Như khi anh bước đi  [ADAM] Em đang ở đâu đấy em Có hay về anh này Em chắc đang bận với nơi có tiếng yêu mới Nên em đâu nào để ý.  [NGỌC VŨ] Em đang ở đâu, có trở về không Hay lạc nhau đến muôn đời Ngày nhìn em ra đi Mưa ngoài trời trắng xóa như nỗi buồn trong anh.  [ADAM] Em, anh, cô ta, chuyện chúng mình Giờ đây phải làm sao yên vui như ban đầu  [NGỌC VŨ] Nhớ, đau, còn người vui nơi khác Hỏi phải chăng người ta Chẳng đếm được ra mình là người thứ ba.  [ADAM] Và anh đã thấy , em cùng người ấy Làm điều gì phía sau  [NGỌC VŨ] Em khóc như vậy , đau như vậy Anh đâu biết đâu  [ADAM] Và anh đã thấy, người đang đổi thay Chính em ngay lúc này  [NGỌC VŨ] Nếu hết yêu rồi, cứ buông tay Sao anh lại làm như thế này!  [ADAM] Anh đang ở nơi rất xa Chắc chẳng thể quay về  [NGỌC VŨ] Em vẫn chờ anh Sao chẳng có điều kì tích?  [NGỌC VŨ] Anh đang ở đâu đấy anh Có hay về em này Anh chắc đang bận với nơi có tiếng yêu mới Nên, nên anh sẽ chẳng về nữa  [ADAM] Và anh đã thấy, anh ấy đến nơi Có em đang đứng đợi Nếu hết yêu rồi, cứ buông tay Sao em lại làm như thế này! ",ebfc0f61-c62c-4bed-a8da-0410efec8dbc,Mashup Em Đã Thấy Anh Cùng Người Ấy & Anh Đang Ở Đâu Đấy Anh ? Cover
Nguyễn Ngọc,,86ac4dbe-bf2a-4e29-bd4b-4a084452ef86,Một Đêm Say Cover
Huỳnh Ái Vy,Bài hát: Về Đây Em Lo - Huỳnh Ái Vy  Đêm hôm nay sao quá chơi vơi Đặng lòng đau bước chân rã rời. Yêu đơn phương đau lắm ai ơi Hạnh phúc đã xa mù khơi  Khi xưa mình bên nhau Em giấu không nói ra. Nên anh đâu biết Yêu thương trong em là  Bao nhiêu là mong Nhiêu là mơ nhiêu là yêu Suốt cuộc đời này Chắc không bao giờ anh hiểu.  Tôi ơi buồn làm gì Tôi ơi bước đi đi Đừng hoài mong nữa Anh ấy không yêu Mình đâu mà ,9f1b62c9-bba7-44c1-a849-877245a2734f,Về Đây Em Lo
Quang Vũ,"Bài hát: Hạnh Phúc Đâu Quá Xa Vời - Quang Vũ  Không cần em nổi bật giữa đám đông kia Chỉ cần em ôm anh thật chặt mỗi khi đêm về Không cần mang lớp phấn son khi ra đường Chỉ cần ta gặp nhau nụ hôn đậm sâu là tim anh quên lối ra  Em... người làm cho tim anh yêu đắm say Lần đầu tiên gặp nhau ánh mắt chạm nhau chẳng rời xa đâu... nou ou òu Em... người mà anh tìm kiếm từ bấy lâu Nhưng mà sao đường vào tim em giá băng, khiến cho lòng anh tơi bời.  Chorus: Baby I love the way you want me... cảm xúc trao em luôn chân thành, như chính lời ca anh viết cho em ngày ấy. Baby I love the way you want me... từ phút giây có em trong cuộc đời này, cần bên nhau vậy thôi, hạnh phúc đâu quá xa vời...  Em thật xinh đẹp trong váy trắng cô dâu Thêm vào đôi cao gót trông em như thiên thần Đi cạnh bên mà tim anh cứ run lên Chỉ là mơ mà sao cảm xúc của anh cứ đang dâng trào.  Break: Bởi vì khi yêu thì anh sẽ cho đi những đam mê anh có. Không phải đắn đo, vì em anh sẽ làm những gì tuyệt vời nhất không thể quên lời hứa đầu tiên... và những điều anh nói ngay bây giờ Sẽ mãi yêu em... như cách em yêu chính bản thân mình !!!  Chorus: Baby I love the way you want me... cảm xúc trao em luôn chân thành, như chính lời ca anh viết cho em ngày ấy. Baby I love the way you want me... từ phút giây có em trong cuộc đời này, cần bên nhau vậy thôi, hạnh phúc đâu quá xa vời....  ",f699f416-ccba-4c22-87d1-1976437ec0a4,Hạnh Phúc Đâu Quá Xa Vời
Thái Quỳnh,,48d05247-b4a5-4913-a9e8-099da992508b,Reality (Vietnamese Cover)
Vinh Khuất,,5754091a-4d47-47c2-9b9d-0cc0114e4764,Lẽ Ra
"Trang,Phùng Khánh Linh","Mẹ ơi, cho con về nhà Ngoài kia là gió mưa bay ngút ngàn Còn con hạt cát trong sương đang tàn Mẹ ơi, cho con về nhà Chiều nay ngược phố không ai đứng chờ Mình con một bước theo chân vật vờ Chẳng kịp lo bữa cơm Nhiều khi chẳng kịp ly sữa thơm ... như mẹ từng lo khi con còn thơ Nhiều khi là từng đêm trắng đêm Nhiều khi chẳng cần chăn gối êm Dù loay hoay, cùng niềm mê say Từng ngày con khôn lớn, để hiểu được rõ hơn Những tháng năm mẹ vì con Đem hết tâm tư vì con Từng ngày dần trôi xa Và mình rồi sẽ già Bao giấc mơ mẹ từng mang Mang hết đem cho thời gian Vì con ...  Mẹ ơi, cho con về nhà Mình con và trái tim đang lụi tàn Giờ đây chỉ biết hát cho mây ngàn Mẹ ơi, cho con về nhà Chiều nay ngược phố không ai đứng chờ Mình con một bước theo cân vật vờ Nhiều khi chẳng một ai ở bên Nhiều khi chẳng cần ai hết Thở than không còn là lựa chọn Nhìn theo sao trời đang sáng lên Từng lời ca con viết đến đây trong mỗi phút giây Từng ngày con khôn lớn, để hiểu được rõ hơn Những tháng năm mẹ vì con Đem hết tâm tư vì con Từng ngày dần trôi xa Và mình rồi sẽ già Bao giấc mơ mẹ từng mang Mang hết đem cho thời gian Vì con  Dù là những lời không nói ra In trên từng nếp nhăn Mẹ ơi! Cho con về với Từng ngày con khôn lớn Để hiểu được rõ hơn Bao tháng năm mẹ vì con Đem hết tâm tư vì con Tùng ngày dần trôi xa Và mình rồi sẽ già Bao giấc mơ mẹ từng mơ Mang hết đem cho thời gian Vì con, vì con Mẹ ơi cho con về nhà Còn bao lời hứa noi đây chưa thành Mẹ ơi, mẹ nhớ cho con một ngày ",fc5bd505-7754-46e4-8ea2-ac55ac64c029,"Mẹ Ơi, Cho Con Về Nhà"
Yul Lee,"Tôi 1 mình tôi nhớ đến ai, mặc dù em nói đã sai, vậy mà em đi đấy còn mình tôi chơi vơi với tôi ngồi buồn trên phố thế thôi, chuyện mình đã hết mất rồi ,thì thôi lại quên đi vì cũng đau phải lần đầu tôi thất tình, lần đầu tôi biết mình cô đơn bao năm tôi nhớ thương người mà tôi vẫn chờ, 1 ngày em sẽ về nơi đây nơi hoa bay khiến gió say Em yêu ơi nơi đâu, nơi ấy tôi vẫn đợi chờ đợi từng ngày Biết bao giờ em tới đay nói yêu tôi Em yêu ơi tôi xin chờ em dẫu ngày dài này 1 mình Thẫn thờ nhìn theo gió mây nhớ thương em  Tôi 1 mình tôi nhớ đến ai, mặc dù em nói đã sai, vậy mà em đi đấy còn mình tôi chơi vơi với tôi ngồi buồn trên phố thế thôi, chuyện mình đã hết mất rồi ,thì thôi lại quên đi vì cũng đau phải lần đầu tôi thất tình, lần đầu tôi biết mình cô đơn bao năm tôi nhớ thương người mà tôi vẫn chờ, 1 ngày em sẽ về nơi đây nơi hoa bay khiến gió say Em yêu ơi nơi đâu, nơi ấy tôi vẫn đợi chờ đợi từng ngày Biết bao giờ em tới đay nói yêu tôi Em yêu ơi tôi xin chờ em dẫu ngày dài này 1 mình Thẫn thờ nhìn theo gió mây nhớ thương em Em yêu ơi nơi đâu, nơi ấy tôi vẫn đợi chờ đợi từng ngày Biết bao giờ em tới đay nói yêu tôi Em yêu ơi tôi xin chờ em dẫu ngày dài này 1 mình Thẫn thờ nhìn theo gió mây nhớ thương em Em 1 mình tôi nhớ em, vậy là tôi nhớ em Mà em là ai vì sao tôi rất nhớ em, ừ thì tôi nhớ em Chuyện là tôi nhớ em, em là người tôi thương ",31659388-b06b-42b2-8522-8ef33e1af56b,Chờ
